,Aire acondicionado,Altura sótano,Ancho de calle,Año de construcción,Año de reforma,Base,Baños a medias por encima ,Baños a medias sótano,Baños enteros por encima,Baños enteros sótano,Calidad chimeneas,Calidad cocina,Calidad garaje,Calidad materiales,Calidad materiales exterior,Calidad vivienda,Calidad y condición de la calefacción,Calidad y condición piscina,Callejón,Cantidad bloques pies cuadrados,Chimeneas,Clasificación,Clasificación sótano zona1,Clasificación sótano zona2,Coches garaje,Cocina por encima,Condición 1,Condición 2,Condición garaje,Condición materiales exterior,Condición sótano,Condición venta,Dormitorios por encima,Estilo tejado,Funcionalidad casa,Geografía del terreno,Localización,Material tejado,Otras características,Pavimento,Pavimento entrada coche,Pendiente,Pes cuadr. baja calidad,Pes cuadr. totales (sin garaje),Pies cuadr. cerramiento,Pies cuadr. cubierta madera,Pies cuadr. piscina,Pies cuadr. poche abierto,Pies cuadr. porcha cerrado,Pies cuadr. segundo piso,Pies cuadr. sótano sin acabar,Pies cuadr. z1 sótano,Pies cuadr. z2 sótano,Pies cuadrados terreno,Plantas,Precio mensual,PrecioAnual,Primer revestimiento exterior,Puertecita sótano,Relieve,ScreenPorch,Segundo revestimiento exterior,Sistema eléctrico,Situación garaje,Tipo de bloque,Tipo de calefacción,Tipo de garaje,Tipo de venta,Tipo de vivienda,Total pies cuadr. sótano,Valla,Valor otras caract.,Vecindario,Zona,PrecioDeVenta
844,Y,Gd,72.0,1975,1981,CBlock,0,0.0,2,1.0,TA,TA,TA,5,TA,5,TA,None,None,0.0,2,85,ALQ,Unf,2.0,1,RRAe,Norm,TA,TA,TA,Normal,3,Gable,Min2,Lvl,CulDSac,CompShg,None,Pave,Y,Gtl,0,1701,0,0,0,0,0,0,0.0,1390.0,0.0,16647,SFoyer,1,2007,HdBoard,Gd,IR1,0,HdBoard,SBrkr,Fin,None,GasA,Basment,WD,1Fam,1390.0,None,0,Sawyer,RL,171000
845,Y,Gd,75.0,1993,1993,PConc,1,0.0,2,1.0,TA,Gd,TA,5,Gd,7,Ex,None,None,137.0,1,60,ALQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1775,0,234,0,72,192,769,227.0,513.0,0.0,9317,2Story,7,2009,HdBoard,No,Reg,0,HdBoard,SBrkr,Unf,BrkFace,GasA,Attchd,WD,1Fam,740.0,None,0,SawyerW,RL,213000
846,Y,TA,36.0,1972,1972,CBlock,0,0.0,1,1.0,Fa,TA,TA,6,TA,5,Ex,None,None,0.0,1,20,BLQ,Unf,1.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,CulDSac,CompShg,None,Pave,Y,Gtl,0,864,0,0,0,0,0,0,404.0,460.0,0.0,15523,1Story,8,2009,HdBoard,Av,IR1,0,Plywood,SBrkr,Unf,None,GasA,Attchd,WD,1Fam,864.0,None,0,CollgCr,RL,133500
847,Y,TA,75.0,1908,1997,BrkTil,0,0.0,3,0.0,Gd,TA,Fa,8,TA,6,TA,None,None,0.0,1,50,Unf,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,5,Gable,Typ,Bnk,Inside,CompShg,None,Pave,Y,Gtl,0,2358,0,486,0,40,0,1051,907.0,0.0,0.0,45600,1.5Fin,9,2008,Wd Sdng,No,IR2,175,Wd Sdng,SBrkr,Unf,None,GasA,Detchd,WD,1Fam,907.0,None,0,ClearCr,RL,240000
848,Y,TA,80.0,1976,1994,CBlock,1,0.0,2,0.0,TA,TA,TA,7,Gd,6,Ex,None,None,360.0,1,80,Unf,Unf,2.0,1,Feedr,Norm,TA,Gd,TA,Normal,3,Hip,Typ,Lvl,FR2,CompShg,None,Pave,Y,Gtl,0,1855,0,113,0,100,0,761,528.0,0.0,0.0,9600,SLvl,8,2007,Plywood,No,Reg,0,Plywood,SBrkr,RFn,BrkFace,GasA,Attchd,WD,1Fam,528.0,None,0,Veenker,RL,187000
849,Y,Gd,36.0,2003,2003,PConc,0,0.0,1,1.0,None,Gd,TA,5,Gd,6,Ex,None,None,170.0,0,120,GLQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,1,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,848,0,140,0,0,0,0,189.0,659.0,0.0,4435,1Story,11,2007,VinylSd,Av,Reg,0,VinylSd,SBrkr,Fin,BrkFace,GasA,Attchd,WD,TwnhsE,848.0,None,0,CollgCr,RM,131500
850,Y,Gd,43.0,2003,2003,PConc,0,0.0,2,0.0,TA,Gd,TA,5,Gd,8,Ex,None,None,40.0,1,120,Unf,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,2,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1456,0,143,0,20,0,0,1273.0,0.0,0.0,3196,1Story,5,2006,VinylSd,Gd,Reg,0,VinylSd,SBrkr,Fin,BrkFace,GasA,Attchd,WD,TwnhsE,1273.0,None,0,Blmngtn,RL,215000
851,Y,TA,53.0,1941,1950,CBlock,0,0.0,2,0.0,Gd,TA,TA,5,TA,7,Gd,None,None,0.0,2,75,Rec,Unf,1.0,1,Norm,Norm,TA,Gd,TA,Normal,4,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1646,0,0,0,0,0,728,554.0,364.0,0.0,7128,2.5Unf,8,2007,MetalSd,No,Reg,126,MetalSd,SBrkr,Unf,None,GasA,Detchd,WD,1Fam,918.0,MnPrv,0,Crawfor,RL,164000
852,Y,TA,73.0,1964,1964,CBlock,1,0.0,1,0.0,Fa,TA,TA,6,TA,6,TA,None,None,115.0,1,80,Rec,Unf,2.0,1,Norm,Norm,TA,Gd,TA,Normal,3,Gable,Typ,Lvl,Corner,CompShg,None,Pave,Y,Gtl,0,1445,0,180,0,0,0,0,563.0,564.0,0.0,12095,SLvl,8,2009,MetalSd,Gd,IR1,0,HdBoard,SBrkr,RFn,BrkFace,GasA,Attchd,WD,1Fam,1127.0,MnPrv,0,NAmes,RL,158000
853,Y,TA,102.0,1955,1974,CBlock,1,0.0,1,1.0,Gd,TA,TA,4,TA,5,TA,None,None,0.0,1,20,ALQ,Rec,2.0,1,Norm,Norm,TA,TA,TA,Abnorml,3,Hip,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1779,0,0,0,418,0,0,372.0,306.0,1085.0,17920,1Story,7,2006,Wd Sdng,Mn,Reg,312,Plywood,SBrkr,Unf,None,GasA,Attchd,WD,1Fam,1763.0,None,0,Sawyer,RL,170000
854,Y,TA,72.0,1962,2010,CBlock,1,0.0,1,1.0,None,TA,TA,8,TA,5,Ex,None,None,0.0,0,20,ALQ,Unf,1.0,1,Norm,Norm,TA,Gd,TA,Normal,3,Gable,Typ,Lvl,Corner,CompShg,None,Pave,Y,Gtl,0,1040,0,0,0,104,0,0,381.0,659.0,0.0,6897,1Story,4,2010,HdBoard,No,IR1,0,HdBoard,SBrkr,Unf,None,GasA,Detchd,WD,1Fam,1040.0,None,0,Sawyer,RL,127000
855,Y,Gd,70.0,1978,1978,CBlock,0,0.0,1,1.0,None,TA,TA,6,TA,6,TA,None,None,0.0,0,80,GLQ,LwQ,2.0,1,Norm,Norm,Fa,TA,Gd,Normal,3,Gable,Typ,Low,Inside,CompShg,None,Pave,Y,Mod,0,1026,0,0,0,0,34,0,0.0,505.0,435.0,10970,SLvl,10,2008,Plywood,Gd,IR1,0,HdBoard,SBrkr,Unf,None,GasA,Detchd,WD,1Fam,940.0,MnPrv,0,CollgCr,RL,147000
856,Y,Gd,65.0,1994,1995,PConc,1,0.0,2,0.0,TA,TA,TA,5,TA,6,Gd,None,None,0.0,1,60,Unf,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1481,0,0,0,36,0,779,702.0,0.0,0.0,8125,2Story,3,2009,HdBoard,No,Reg,0,HdBoard,SBrkr,Fin,None,GasA,Attchd,WD,1Fam,702.0,None,0,Gilbert,RL,174000
857,Y,Gd,80.0,1976,1976,CBlock,0,0.0,2,0.0,TA,TA,TA,5,TA,7,TA,None,None,189.0,1,20,Unf,Unf,2.0,1,Norm,Norm,TA,TA,TA,Family,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1370,0,0,0,0,0,0,1090.0,0.0,0.0,10400,1Story,6,2009,HdBoard,No,Reg,0,HdBoard,SBrkr,RFn,BrkFace,GasA,Attchd,WD,1Fam,1090.0,MnPrv,0,NWAmes,RL,152000
858,Y,TA,80.0,1968,1984,CBlock,1,0.0,2,1.0,Gd,Gd,TA,7,TA,6,TA,None,None,220.0,1,60,BLQ,Unf,2.0,1,PosA,Norm,TA,TA,TA,Normal,4,Gable,Typ,Lvl,Corner,CompShg,None,Pave,Y,Gtl,0,2654,0,0,0,65,0,1142,435.0,619.0,0.0,11029,2Story,8,2006,HdBoard,Mn,IR1,222,HdBoard,SBrkr,Unf,BrkFace,GasA,Attchd,WD,1Fam,1054.0,None,0,NWAmes,RL,250000
859,Y,TA,55.0,1918,1998,BrkTil,1,0.0,1,0.0,Gd,Gd,TA,8,Gd,7,Gd,None,None,0.0,1,50,Unf,Unf,1.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Corner,CompShg,None,Pave,Y,Gtl,0,1426,0,0,0,240,0,514,912.0,0.0,0.0,7642,1.5Fin,6,2007,Wd Sdng,No,Reg,0,Wd Sdng,SBrkr,Unf,None,GasA,Detchd,WD,1Fam,912.0,GdPrv,0,Crawfor,RL,189950
860,Y,TA,75.0,1965,1965,PConc,1,0.0,1,1.0,None,TA,TA,4,TA,5,Ex,None,None,0.0,0,190,BLQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Hip,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1039,0,0,0,0,0,0,198.0,841.0,0.0,11625,1Story,4,2010,Plywood,Mn,Reg,0,HdBoard,SBrkr,Unf,None,GasA,Attchd,WD,2fmCon,1039.0,None,0,Sawyer,RL,131500
861,Y,Gd,81.0,1984,1985,PConc,0,0.0,2,0.0,None,TA,TA,5,TA,6,TA,None,None,0.0,0,20,GLQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Hip,Typ,Lvl,Corner,CompShg,None,Pave,Y,Gtl,0,1097,0,0,0,0,0,0,702.0,338.0,0.0,9672,1Story,5,2010,HdBoard,No,Reg,0,Plywood,SBrkr,Unf,None,GasA,Attchd,WD,1Fam,1040.0,GdPrv,0,SawyerW,RL,152000
862,Y,TA,70.0,1959,1959,CBlock,0,0.0,1,1.0,None,TA,TA,5,TA,5,TA,None,None,0.0,0,20,BLQ,Unf,1.0,1,Norm,Norm,TA,TA,TA,Normal,3,Hip,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1148,0,0,0,0,0,0,0.0,1148.0,0.0,7931,1Story,7,2009,BrkFace,No,Reg,0,Plywood,SBrkr,Unf,None,GasA,Attchd,WD,1Fam,1148.0,GdPrv,0,NAmes,RL,132500
863,Y,Ex,72.0,2007,2008,PConc,0,0.0,2,0.0,None,Gd,TA,5,Gd,7,Ex,None,None,0.0,0,20,Unf,Unf,2.0,1,Norm,Norm,TA,TA,TA,Partial,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1372,0,0,0,140,0,0,1372.0,0.0,0.0,8640,1Story,5,2008,VinylSd,No,Reg,0,VinylSd,SBrkr,Fin,None,GasA,Attchd,New,1Fam,1372.0,None,0,Somerst,FV,250580
864,Y,TA,73.0,1970,1970,CBlock,0,0.0,1,1.0,None,TA,TA,6,TA,5,TA,None,None,76.0,0,20,BLQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1002,0,0,0,0,0,0,174.0,828.0,0.0,8750,1Story,8,2009,MetalSd,No,IR1,0,MetalSd,SBrkr,Unf,BrkFace,GasA,Detchd,WD,1Fam,1002.0,MnPrv,0,NAmes,RL,148500
865,Y,Gd,67.0,2006,2007,PConc,0,0.0,2,0.0,Gd,Gd,TA,5,Gd,8,Ex,None,None,274.0,1,20,Unf,Unf,3.0,1,Norm,Norm,TA,TA,TA,Partial,3,Gable,Typ,HLS,Inside,CompShg,None,Pave,Y,Gtl,0,1646,0,192,0,80,0,0,1638.0,0.0,0.0,10656,1Story,11,2007,VinylSd,Av,IR1,0,VinylSd,SBrkr,RFn,Stone,GasA,Attchd,New,1Fam,1638.0,None,0,Timber,RL,248900
866,Y,TA,85.0,1961,1961,CBlock,1,0.0,1,1.0,None,Fa,TA,5,TA,4,TA,None,None,0.0,0,20,ALQ,Unf,2.0,1,Feedr,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Corner,CompShg,Shed,Pave,Y,Gtl,0,1120,0,168,0,0,0,0,108.0,932.0,0.0,6970,1Story,5,2007,VinylSd,No,Reg,0,VinylSd,SBrkr,RFn,None,GasA,Attchd,WD,1Fam,1040.0,None,400,Sawyer,RL,129000
867,Y,None,64.0,1948,1950,Slab,0,0.0,2,0.0,TA,TA,TA,6,TA,5,Gd,None,None,0.0,1,60,None,None,2.0,1,Feedr,Norm,TA,TA,None,Normal,2,Gable,Typ,Lvl,Corner,CompShg,None,Pave,P,Gtl,53,2320,0,120,0,144,0,720,0.0,0.0,0.0,14762,2Story,5,2006,Plywood,None,IR2,0,Plywood,SBrkr,Unf,None,GasA,Attchd,WD,1Fam,0.0,None,0,Gilbert,RL,169000
868,Y,Gd,80.0,1993,1994,PConc,1,0.0,2,1.0,TA,Gd,TA,5,Gd,7,Ex,None,None,246.0,1,60,GLQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1949,0,156,0,90,0,887,300.0,750.0,0.0,9938,2Story,6,2010,MetalSd,No,Reg,0,MetalSd,SBrkr,Fin,BrkFace,GasA,Attchd,WD,1Fam,1050.0,GdPrv,0,SawyerW,RL,236000
869,N,TA,60.0,1962,1962,CBlock,0,0.0,1,0.0,None,TA,TA,5,TA,5,Gd,None,None,0.0,0,20,Unf,Unf,1.0,1,PosN,Norm,TA,TA,TA,Normal,2,Hip,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,894,0,0,0,0,0,0,894.0,0.0,0.0,6600,1Story,8,2009,MetalSd,No,Reg,0,MetalSd,SBrkr,Unf,None,GasA,Detchd,WD,1Fam,894.0,None,0,NAmes,RL,109500
870,Y,Gd,70.0,1998,1998,PConc,1,0.0,2,0.0,None,Gd,TA,5,TA,6,Ex,None,None,116.0,0,60,GLQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1682,0,0,0,77,0,878,299.0,505.0,0.0,8750,2Story,6,2010,VinylSd,No,Reg,0,VinylSd,SBrkr,RFn,BrkFace,GasA,Attchd,WD,1Fam,804.0,None,0,CollgCr,RL,200500
871,Y,TA,74.0,1953,1996,Stone,0,0.0,1,0.0,None,Gd,TA,7,Gd,5,Gd,None,None,0.0,0,20,Unf,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Corner,CompShg,None,Pave,Y,Gtl,0,910,0,196,0,0,150,0,105.0,0.0,0.0,8892,1Story,10,2008,WdShing,Av,Reg,0,Wd Shng,SBrkr,Unf,None,GasA,Attchd,WD,1Fam,105.0,GdWo,0,NAmes,RL,116000
872,Y,TA,60.0,1949,1950,CBlock,0,0.0,1,0.0,Gd,TA,TA,7,Gd,5,Gd,None,None,0.0,1,40,Rec,Unf,1.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,Othr,Pave,Y,Gtl,232,1268,0,0,0,28,0,0,457.0,375.0,0.0,12144,1Story,9,2009,HdBoard,No,Reg,0,HdBoard,SBrkr,Unf,None,GasA,Attchd,WD,1Fam,832.0,None,0,NAmes,RL,133000
873,Y,TA,52.0,1941,1950,CBlock,1,0.0,1,0.0,None,TA,TA,6,TA,5,Ex,None,None,0.0,0,50,Unf,Unf,1.0,1,Artery,Norm,TA,TA,TA,Abnorml,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1131,0,26,0,0,0,455,676.0,0.0,0.0,5720,1.5Fin,8,2009,Wd Sdng,No,Reg,0,Wd Sdng,SBrkr,Unf,None,GasA,Detchd,WD,1Fam,676.0,None,0,OldTown,RM,66500
874,Y,Gd,75.0,2007,2007,PConc,1,0.0,2,0.0,Gd,Ex,TA,5,Gd,8,Ex,None,None,0.0,1,60,GLQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Partial,4,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,2610,0,208,0,364,0,1426,1120.0,64.0,0.0,9000,2Story,8,2007,CemntBd,Av,Reg,0,CmentBd,SBrkr,Fin,None,GasA,BuiltIn,New,1Fam,1184.0,None,0,Somerst,FV,303477
875,Y,TA,94.0,1963,1963,PConc,0,0.0,1,1.0,None,TA,TA,5,TA,4,Gd,None,None,0.0,0,20,ALQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,HLS,Inside,CompShg,None,Pave,Y,Mod,0,1040,0,0,0,0,0,0,431.0,633.0,0.0,25286,1Story,1,2007,HdBoard,Gd,Reg,0,Plywood,SBrkr,Unf,None,GasA,Attchd,WD,1Fam,1064.0,None,0,Mitchel,RL,132250
876,Y,Ex,74.0,2004,2005,PConc,1,0.0,2,1.0,Gd,Ex,TA,5,Gd,9,Ex,None,None,216.0,1,60,GLQ,Unf,3.0,1,Norm,Norm,TA,TA,TA,Normal,4,Hip,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,2224,0,184,0,0,0,762,292.0,1170.0,0.0,8834,2Story,6,2009,VinylSd,No,Reg,0,VinylSd,SBrkr,Fin,Stone,GasA,Attchd,WD,1Fam,1462.0,None,0,NridgHt,RL,350000
877,Y,TA,88.0,1961,1995,CBlock,0,0.0,1,1.0,None,Gd,TA,7,TA,5,TA,None,None,0.0,0,85,ALQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Min2,Lvl,Inside,CompShg,Shed,Pave,Y,Gtl,0,1155,0,192,0,0,0,0,210.0,899.0,0.0,11782,SFoyer,6,2010,HdBoard,Av,IR1,0,HdBoard,SBrkr,Unf,None,GasA,Detchd,WD,1Fam,1109.0,MnPrv,400,Sawyer,RL,148000
878,Y,TA,70.0,1978,2005,CBlock,0,0.0,1,1.0,None,TA,TA,8,Gd,5,Ex,None,None,90.0,0,20,ALQ,Unf,1.0,1,Norm,Norm,TA,Gd,TA,Normal,3,Gable,Typ,Lvl,CulDSac,CompShg,None,Pave,Y,Gtl,0,864,0,0,0,0,0,0,218.0,646.0,0.0,7000,1Story,7,2009,VinylSd,No,IR1,0,VinylSd,SBrkr,Unf,BrkFace,GasA,Attchd,WD,1Fam,864.0,GdWo,0,CollgCr,RL,136500
879,Y,Ex,60.0,2005,2006,PConc,1,0.0,1,1.0,None,TA,TA,5,TA,5,Gd,None,None,0.0,0,20,ALQ,Unf,2.0,1,Norm,Norm,TA,TA,Gd,Normal,2,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1090,0,0,0,49,0,0,110.0,980.0,0.0,7024,1Story,6,2007,VinylSd,No,Reg,0,VinylSd,SBrkr,Fin,None,GasA,Attchd,WD,1Fam,1090.0,None,0,Edwards,RL,157000
880,Y,Gd,44.0,1990,1991,CBlock,1,0.0,2,0.0,TA,Gd,TA,5,Gd,7,Ex,None,None,117.0,1,50,LwQ,Unf,2.0,1,Norm,Norm,TA,Gd,TA,Normal,3,Gable,Typ,Lvl,CulDSac,CompShg,None,Pave,Y,Gtl,0,1717,0,168,0,36,0,530,254.0,902.0,0.0,13758,1.5Fin,4,2007,HdBoard,Mn,IR1,0,HdBoard,SBrkr,RFn,BrkFace,GasA,Attchd,WD,1Fam,1156.0,None,0,Timber,RL,187500
881,Y,Gd,64.0,1992,1993,PConc,1,0.0,2,0.0,TA,TA,TA,5,TA,6,Gd,None,None,0.0,1,60,Unf,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Corner,CompShg,None,Pave,Y,Gtl,0,1593,0,342,0,40,0,785,808.0,0.0,0.0,9636,2Story,12,2009,VinylSd,No,IR1,0,VinylSd,SBrkr,RFn,None,GasA,BuiltIn,WD,1Fam,808.0,MnPrv,0,Gilbert,RL,178000
882,N,TA,60.0,1912,1950,PConc,0,0.0,1,1.0,None,TA,TA,5,Gd,4,TA,None,None,0.0,0,75,Unf,Unf,1.0,1,Norm,Norm,Gd,TA,Fa,Normal,5,Gable,Typ,Bnk,Inside,CompShg,None,Pave,Y,Gtl,481,2230,0,0,0,188,0,795,795.0,0.0,0.0,6204,2.5Fin,3,2006,Wd Sdng,No,Reg,0,Wd Sdng,SBrkr,Unf,None,GasA,Detchd,WD,1Fam,795.0,None,0,SWISU,RL,118500
883,Y,TA,65.0,1967,1967,CBlock,0,0.0,1,0.0,None,TA,TA,5,TA,5,TA,None,None,60.0,0,20,BLQ,Unf,1.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,892,0,0,0,0,0,0,460.0,432.0,0.0,7150,1Story,7,2009,HdBoard,No,Reg,0,HdBoard,SBrkr,RFn,BrkFace,GasA,Attchd,WD,1Fam,892.0,GdWo,0,NAmes,RL,100000
884,Y,Ex,50.0,1999,2000,PConc,0,0.0,2,1.0,TA,Gd,TA,5,Gd,9,Ex,None,None,60.0,1,120,GLQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Abnorml,2,Gable,Typ,Lvl,CulDSac,CompShg,None,Pave,Y,Gtl,0,1709,0,97,0,65,0,0,460.0,1238.0,0.0,5119,1Story,1,2008,MetalSd,Av,IR1,0,MetalSd,SBrkr,Fin,BrkFace,GasA,Attchd,CWD,TwnhsE,1698.0,None,0,Somerst,FV,328900
885,Y,TA,70.0,1959,2005,CBlock,0,0.0,2,0.0,None,TA,TA,5,TA,5,Ex,None,None,122.0,0,90,LwQ,Unf,2.0,2,Norm,Norm,TA,TA,TA,Family,4,Gable,Typ,Lvl,Corner,CompShg,None,Pave,Y,Gtl,0,1712,0,272,0,54,0,0,1098.0,528.0,0.0,8393,1Story,6,2006,MetalSd,No,Reg,0,MetalSd,SBrkr,Fin,BrkFace,GasA,Attchd,WD,Duplex,1626.0,None,0,NAmes,RL,145000
886,Y,TA,59.0,1955,1955,PConc,1,0.0,1,0.0,None,TA,TA,7,TA,5,TA,None,None,0.0,0,50,Unf,Unf,1.0,1,Norm,Norm,TA,Gd,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1393,0,121,0,0,0,521,816.0,0.0,0.0,16466,1.5Fin,4,2008,MetalSd,No,IR1,265,MetalSd,SBrkr,Unf,None,GasA,Attchd,WD,1Fam,816.0,None,0,Edwards,RL,135500
887,Y,TA,95.0,1970,1970,PConc,0,0.0,2,1.0,TA,Gd,TA,6,Gd,8,Ex,None,None,0.0,1,20,ALQ,Rec,2.0,1,Norm,Norm,TA,Gd,Gd,Normal,4,Flat,Typ,Lvl,Inside,Tar&Grv,None,Pave,Y,Mod,0,2217,0,81,0,207,0,0,1043.0,351.0,823.0,15865,1Story,10,2007,Wd Sdng,Gd,IR1,224,Wd Sdng,SBrkr,Unf,None,GasA,Attchd,WD,1Fam,2217.0,None,0,NAmes,RL,268000
888,Y,TA,128.0,1953,1953,CBlock,0,0.0,1,1.0,TA,TA,TA,4,TA,6,Ex,None,None,90.0,1,20,BLQ,Unf,2.0,1,Feedr,Norm,TA,TA,TA,Normal,2,Hip,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1505,162,0,0,0,0,0,481.0,1024.0,0.0,12160,1Story,2,2009,Wd Sdng,No,Reg,0,Wd Sdng,SBrkr,RFn,BrkFace,GasA,Attchd,WD,1Fam,1505.0,None,0,NAmes,RL,149500
889,Y,TA,60.0,1949,2006,CBlock,0,0.0,1,0.0,Po,TA,TA,7,TA,5,Ex,None,None,0.0,1,50,Unf,Unf,2.0,1,Artery,Norm,TA,Gd,TA,Normal,3,Gable,Typ,Lvl,Corner,CompShg,Shed,Pave,Y,Gtl,0,924,0,0,0,0,0,252,672.0,0.0,0.0,8064,1.5Fin,7,2007,MetalSd,Mn,Reg,0,MetalSd,SBrkr,Unf,None,GasA,Detchd,WD,1Fam,672.0,MnPrv,2000,NAmes,RL,122900
890,Y,TA,70.0,1978,1978,CBlock,1,0.0,2,0.0,TA,TA,TA,5,TA,6,Gd,None,None,92.0,1,60,LwQ,Rec,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Hip,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1683,0,243,0,0,0,765,192.0,226.0,500.0,11184,2Story,7,2009,HdBoard,No,Reg,0,HdBoard,SBrkr,RFn,BrkFace,GasA,Attchd,WD,1Fam,918.0,None,0,Sawyer,RL,172500
891,Y,TA,70.0,1963,2003,CBlock,0,1.0,1,0.0,None,TA,TA,8,TA,6,TA,None,None,0.0,0,20,GLQ,Unf,1.0,1,Norm,Norm,TA,TA,TA,Normal,3,Hip,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1068,0,192,0,0,0,0,396.0,663.0,0.0,8414,1Story,2,2006,HdBoard,No,Reg,0,HdBoard,SBrkr,RFn,None,GasA,Attchd,WD,1Fam,1059.0,MnPrv,0,Sawyer,RL,154500
892,Y,Gd,72.0,1954,1954,PConc,0,0.0,1,1.0,Gd,TA,TA,5,TA,5,TA,None,None,0.0,1,20,BLQ,Unf,1.0,1,PosN,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1383,0,511,0,116,0,0,319.0,1064.0,0.0,13284,1Story,6,2008,Wd Sdng,Mn,Reg,0,Plywood,SBrkr,Unf,None,GasA,Attchd,WD,1Fam,1383.0,GdPrv,0,Sawyer,RL,165000
893,Y,None,64.0,1979,1979,Slab,0,0.0,2,0.0,None,TA,TA,5,TA,5,TA,None,None,0.0,0,90,None,None,2.0,2,Norm,Norm,TA,TA,None,Alloca,4,Gable,Typ,Bnk,Inside,CompShg,None,Pave,Y,Gtl,0,1535,0,0,0,0,0,0,0.0,0.0,0.0,7018,1Story,6,2009,Plywood,None,Reg,0,Plywood,SBrkr,Unf,None,GasA,Attchd,WD,Duplex,0.0,None,0,SawyerW,RL,118858
894,Y,TA,71.0,1963,1963,CBlock,1,0.0,1,1.0,TA,TA,TA,5,TA,6,TA,None,None,415.0,1,60,BLQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,4,Hip,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1796,0,0,0,50,0,813,380.0,400.0,0.0,7056,2Story,10,2008,HdBoard,No,Reg,0,HdBoard,SBrkr,RFn,BrkFace,GasA,Attchd,WD,1Fam,780.0,None,0,NAmes,RL,140000
